2020-07-08 09:51:10.973 [restartedMain] INFO  com.kexin.AdminApplication - Starting AdminApplication on LAPTOP-S6AL2AB7 with PID 1736 (E:\kexinwork\sjz\sjzhc_server\target\classes started by wuhq in E:\kexinwork\sjz\sjzhc_server)
2020-07-08 09:51:10.984 [restartedMain] INFO  com.kexin.AdminApplication - The following profiles are active: dev
2020-07-08 09:51:11.087 [restartedMain] INFO  o.s.boot.devtools.restart.ChangeableUrls - The Class-Path manifest attribute in C:\Users\wuhq\.m2\repository\com\oracle\ojdbc\ojdbc8\19.3.0.0\ojdbc8-19.3.0.0.jar referenced one or more files that do not exist: file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/ojdbc8/19.3.0.0/oraclepki.jar
2020-07-08 09:51:11.091 [restartedMain] INFO  o.s.boot.devtools.restart.ChangeableUrls - The Class-Path manifest attribute in C:\Users\wuhq\.m2\repository\com\oracle\ojdbc\oraclepki\19.3.0.0\oraclepki-19.3.0.0.jar referenced one or more files that do not exist: file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/oraclepki/19.3.0.0/osdt_core.jar,file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/oraclepki/19.3.0.0/osdt_cert.jar,file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/oraclepki/oracle.osdt/osdt_core.jar,file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/oraclepki/oracle.osdt/osdt_cert.jar
2020-07-08 09:51:11.091 [restartedMain] INFO  o.s.boot.devtools.restart.ChangeableUrls - The Class-Path manifest attribute in C:\Users\wuhq\.m2\repository\com\oracle\ojdbc\orai18n\19.3.0.0\orai18n-19.3.0.0.jar referenced one or more files that do not exist: file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/orai18n/19.3.0.0/orai18n-mapping.jar,file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/orai18n/19.3.0.0/orai18n-utility.jar,file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/orai18n/19.3.0.0/orai18n-collation.jar,file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/orai18n/19.3.0.0/orai18n-translation.jar,file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/orai18n/19.3.0.0/orai18n-net.jar,file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/orai18n/19.3.0.0/orai18n-servlet.jar,file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/orai18n/19.3.0.0/orai18n-lcsd.jar,file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/orai18n/19.3.0.0/orai18n-tools.jar,file:/C:/Users/wuhq/.m2/repository/com/oracle/ojdbc/orai18n/19.3.0.0/gdk_custom.jar
2020-07-08 09:51:11.092 [restartedMain] INFO  o.s.boot.devtools.restart.ChangeableUrls - The Class-Path manifest attribute in C:\Users\wuhq\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.2\jaxb-runtime-2.3.2.jar referenced one or more files that do not exist: file:/C:/Users/wuhq/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.xml.bind-api-2.3.2.jar,file:/C:/Users/wuhq/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/txw2-2.3.2.jar,file:/C:/Users/wuhq/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/istack-commons-runtime-3.0.8.jar,file:/C:/Users/wuhq/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/stax-ex-1.8.1.jar,file:/C:/Users/wuhq/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/FastInfoset-1.2.16.jar,file:/C:/Users/wuhq/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.activation-api-1.2.1.jar
2020-07-08 09:51:11.092 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-07-08 09:51:11.092 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-07-08 09:51:13.324 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-07-08 09:51:13.328 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-07-08 09:51:13.427 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 73ms. Found 0 Redis repository interfaces.
2020-07-08 09:51:14.686 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'shiroConfig' of type [com.kexin.common.config.ShiroConfig$$EnhancerBySpringCGLIB$$a14af6c8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-08 09:51:14.905 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'realm' of type [com.kexin.common.realm.AuthRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-08 09:51:14.909 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'cacheManager' of type [org.apache.shiro.cache.MemoryConstrainedCacheManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-08 09:51:14.918 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'rememberMeCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-08 09:51:14.921 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'rememberMeManager' of type [org.apache.shiro.web.mgt.CookieRememberMeManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-08 09:51:14.926 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionManager' of type [com.kexin.common.config.CustomSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-08 09:51:14.927 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-08 09:51:15.041 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$6d410a10] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-08 09:51:15.093 [restartedMain] INFO  o.s.w.s.a.server.AnnotationActionEndpointMapping - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2020-07-08 09:51:15.118 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-07-08 09:51:16.153 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8088 (http)
2020-07-08 09:51:16.165 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-127.0.0.1-8088"]
2020-07-08 09:51:16.166 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-07-08 09:51:16.166 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
2020-07-08 09:51:16.342 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-07-08 09:51:16.342 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 5250 ms
2020-07-08 09:51:23.868 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-07-08 09:51:25.170 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2020-07-08 09:51:25.534 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-07-08 09:51:25.671 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-127.0.0.1-8088"]
2020-07-08 09:51:25.709 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8088 (http) with context path ''
2020-07-08 09:51:25.713 [restartedMain] INFO  com.kexin.AdminApplication - Started AdminApplication in 15.417 seconds (JVM running for 20.424)
2020-07-08 09:51:27.336 [scheduling-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2020-07-08 09:51:27.343 [scheduling-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2020-07-08 09:51:57.345 [http-nio-127.0.0.1-8088-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-07-08 09:51:57.345 [http-nio-127.0.0.1-8088-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-07-08 09:51:57.366 [http-nio-127.0.0.1-8088-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 21 ms
2020-07-08 09:51:57.410 [http-nio-127.0.0.1-8088-exec-1] INFO  o.a.s.session.mgt.AbstractValidatingSessionManager - Enabling session validation scheduler...
2020-07-08 09:51:57.458 [http-nio-127.0.0.1-8088-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2020-07-08 09:51:57.739 [http-nio-127.0.0.1-8088-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2020-07-08 09:51:58.043 [http-nio-127.0.0.1-8088-exec-5] INFO  com.kexin.common.aspect.LogAspect - classMethod:======>com.kexin.admin.controller.CommonController.menu
2020-07-08 09:51:58.043 [http-nio-127.0.0.1-8088-exec-4] INFO  com.kexin.common.aspect.LogAspect - classMethod:======>com.kexin.admin.controller.SystemController.saveSystemSet
2020-07-08 09:51:58.043 [http-nio-127.0.0.1-8088-exec-5] INFO  com.kexin.common.aspect.LogAspect - method:======>GET
2020-07-08 09:51:58.043 [http-nio-127.0.0.1-8088-exec-4] INFO  com.kexin.common.aspect.LogAspect - method:======>GET
2020-07-08 09:51:58.043 [http-nio-127.0.0.1-8088-exec-5] INFO  com.kexin.common.aspect.LogAspect - params:======>[Ljava.lang.Object;@8aa15dc
2020-07-08 09:51:58.043 [http-nio-127.0.0.1-8088-exec-4] INFO  com.kexin.common.aspect.LogAspect - params:======>[Ljava.lang.Object;@125b17c9
2020-07-08 09:51:58.043 [http-nio-127.0.0.1-8088-exec-5] INFO  com.kexin.common.aspect.LogAspect - session id :======>73f6c79b-f03f-4812-a218-a39076cb5972
2020-07-08 09:51:58.043 [http-nio-127.0.0.1-8088-exec-4] INFO  com.kexin.common.aspect.LogAspect - session id :======>db3369d4-22c2-4548-acd4-4f54b309f743
2020-07-08 09:51:58.044 [http-nio-127.0.0.1-8088-exec-5] INFO  com.kexin.common.aspect.LogAspect - mylog:======>获取动态路由菜单
2020-07-08 09:51:58.044 [http-nio-127.0.0.1-8088-exec-4] INFO  com.kexin.common.aspect.LogAspect - mylog:======>保存系统设置的数据
2020-07-08 09:51:58.148 [http-nio-127.0.0.1-8088-exec-4] INFO  com.kexin.common.aspect.LogAspect - ret:======>{"code":20000,"systemSet":{"factoryCode":"001","factoryId":5,"factoryName":"海南核查管理信息系统","machineCodeMes":false,"machineWasteNoJudge":false,"operationCodeMes":false,"operatorCodeMes":false,"productCartNumFirstCount":false,"productCartNumFirstDate":false,"productCartNumFirstId":false,"productCodeMes":false,"productLocalProductName":false,"productQaCodeName":false,"productSheetWasterNum":false,"workUnitCodeMes":false}}
2020-07-08 09:51:58.148 [http-nio-127.0.0.1-8088-exec-4] INFO  com.kexin.common.aspect.LogAspect - useTime:======>115
2020-07-08 09:51:58.150 [http-nio-127.0.0.1-8088-exec-5] INFO  com.kexin.common.aspect.LogAspect - ret:======>":true,"title":"系统参数配置"},"name":"configMenu","path":"configMenu"},{"alwaysShow":false,"component":"/system/character","hidden":true,"meta":{"breadcrumb":false,"noCache":true,"title":"角色管理"},"name":"character","path":"character"},{"alwaysShow":false,"component":"/system/user","hidden":true,"meta":{"breadcrumb":false,"noCache":true,"title":"用户管理"},"name":"user","path":"user"}],"component":"#","hidden":true,"meta":{"breadcrumb":false,"icon":"nested","noCache":true,"title":"系统管理"},"name":"system","path":"/system","redirect":"noRedirect"},{"alwaysShow":false,"children":[{"alwaysShow":false,"component":"/machine/machineModel","hidden":true,"meta":{"breadcrumb":false,"noCache":true,"title":"判费模板管理"},"name":"machineModel","path":"machineModel"},{"alwaysShow":false,"component":"/query/reportMain","hidden":true,"meta":{"breadcrumb":false,"noCache":true,"title":"报表主查询"},"name":"reportMain","path":"reportMain"}],"component":"#","hidden":true,"meta":{"breadcrumb":false,"icon":"search","noCache":true,"title":"核查综合管理"},"name":"query","path":"/query","redirect":"noRedirect"},{"alwaysShow":false,"children":[{"alwaysShow":false,"component":"/monitor/machineWarning/deal","hidden":true,"meta":{"breadcrumb":false,"noCache":true,"title":"报警信息处理"},"name":"warningDeal","path":"deal"},{"alwaysShow":false,"component":"/monitor/machineWarning/platform","hidden":true,"meta":{"breadcrumb":false,"noCache":true,"title":"报警大屏配置"},"name":"platform","path":"platform"},{"alwaysShow":false,"component":"/monitor/machineWarning/platformInfo","hidden":true,"meta":{"breadcrumb":false,"noCache":true,"title":"大屏详细配置"},"name":"platformInfo","path":"platformInfo"}],"component":"#","hidden":true,"meta":{"breadcrumb":false,"icon":"table","noCache":true,"title":"报警信息"},"name":"machineWarning","path":"/machineWaring","redirect":"noRedirect"}]}
2020-07-08 09:51:58.151 [http-nio-127.0.0.1-8088-exec-5] INFO  com.kexin.common.aspect.LogAspect - useTime:======>118
2020-07-08 09:52:00.949 [http-nio-127.0.0.1-8088-exec-10] INFO  com.kexin.common.aspect.LogAspect - classMethod:======>com.kexin.admin.controller.MonitorController.listCardTop
2020-07-08 09:52:00.949 [http-nio-127.0.0.1-8088-exec-10] INFO  com.kexin.common.aspect.LogAspect - method:======>GET
2020-07-08 09:52:00.949 [http-nio-127.0.0.1-8088-exec-10] INFO  com.kexin.common.aspect.LogAspect - params:======>[Ljava.lang.Object;@8fd45a7
2020-07-08 09:52:00.949 [http-nio-127.0.0.1-8088-exec-10] INFO  com.kexin.common.aspect.LogAspect - session id :======>42fb80d7-b7f4-4186-aadf-ab9a2783b607
2020-07-08 09:52:00.949 [http-nio-127.0.0.1-8088-exec-10] INFO  com.kexin.common.aspect.LogAspect - mylog:======>大屏监控卡片数据上面一排
